time (s),acc (m/s2)
7.805,-0.02352
7.81,-0.02646
7.815,-0.02842
7.82,-0.0294
7.825,-0.0294
7.83,-0.0294
7.835,-0.03038
7.84,-0.03038
7.845,-0.03038
7.85,-0.03038
7.855,-0.03136
7.86,-0.03136
7.865,-0.03136
7.87,-0.03234
7.875,-0.03234
7.88,-0.03234
7.885,-0.03332
7.89,-0.03332
7.895,-0.03332
7.9,-0.02352
7.905,-0.0147
7.91,-0.0049
7.915,0.0049
7.92,0.00686
7.925,0.0098
7.93,0.01176
7.935,0.0147
7.94,0.01078
7.945,0.00784
7.95,0.0049
7.955,0.00196
7.96,-0.00196
7.965,-0.0049
7.97,-0.0098
7.975,-0.0049
7.98,-0.00392
7.985,-0.00294
7.99,-0.00196
7.995,-0.00196
8,-0.00098
8.005,0
8.01,-0.02058
8.015,-0.04018
8.02,-0.06076
8.025,-0.08036
8.03,-0.10094
8.035,-0.08232
8.04,-0.0637
8.045,-0.04508
8.05,-0.02646
8.055,-0.00784
8.06,0.01078
8.065,0.0294
8.07,0.04802
8.075,0.06664
8.08,0.05488
8.085,0.04214
8.09,0.03038
8.095,0.01764
8.1,0.00588
8.105,-0.00686
8.11,-0.0196
8.115,-0.01372
8.12,-0.00784
8.125,-0.00196
8.13,0.00392
8.135,0.0098
8.14,0.01568
8.145,0.02156
8.15,0.02744
8.155,0.03332
8.16,0.0294
8.165,0.02548
8.17,0.02156
8.175,0.01764
8.18,0.01372
8.185,0.0098
8.19,0.00588
8.195,0.00196
8.2,-0.00196
8.205,-0.0049
8.21,-0.00882
8.215,-0.01274
8.22,-0.01666
8.225,-0.02058
8.23,-0.0245
8.235,-0.02842
8.24,-0.02744
8.245,-0.02548
8.25,-0.0245
8.255,-0.02254
8.26,-0.02156
8.265,-0.0196
8.27,-0.01862
8.275,-0.01666
8.28,-0.01568
8.285,-0.01372
8.29,-0.01274
8.295,-0.01078
8.3,-0.00882
8.305,-0.00784
8.31,-0.00588
8.315,-0.0049
8.32,0.00392
8.325,0.01274
8.33,0.02156
8.335,0.03038
8.34,0.0392
8.345,0.04802
8.35,0.03626
8.355,0.02352
8.36,0.01176
8.365,0
8.37,-0.0049
8.375,-0.0098
8.38,-0.0147
8.385,-0.0196
8.39,-0.0147
8.395,-0.0098
8.4,-0.0049
8.405,0
8.41,-0.00196
8.415,-0.00294
8.42,-0.0049
8.425,-0.00686
8.43,-0.00784
8.435,-0.0098
8.44,-0.00784
8.445,-0.0049
8.45,-0.00294
8.455,-0.00098
8.46,0.00098
8.465,0.00294
8.47,0.0049
8.475,0.00686
8.48,0.00882
8.485,0.01176
8.49,0.01372
8.495,0.01568
8.5,0.01764
8.505,0.0196
8.51,0.02156
8.515,0.02352
8.52,0.02646
8.525,0.02842
8.53,0.03136
8.535,0.03332
8.54,0.03626
8.545,0.03822
8.55,0.02352
8.555,0.0098
8.56,-0.0049
8.565,-0.0196
8.57,-0.03332
8.575,-0.01666
8.58,0
8.585,0.01666
8.59,0.03332
8.595,0.03234
8.6,0.03136
8.605,0.03038
8.61,0.02842
8.615,0.02744
8.62,0.02646
8.625,0.02548
8.63,0.02352
8.635,0.02254
8.64,0.02156
8.645,0.02058
8.65,0.0196
8.655,0.01764
8.66,0.01666
8.665,0.01568
8.67,0.0147
8.675,0.01176
8.68,0.00882
8.685,0.0049
8.69,0.00196
8.695,-0.00098
8.7,-0.00392
8.705,-0.00686
8.71,-0.0098
8.715,-0.01274
8.72,-0.01568
8.725,-0.01862
8.73,-0.02156
8.735,-0.0245
8.74,-0.02744
8.745,-0.03038
8.75,-0.03332
8.755,-0.02156
8.76,-0.0098
8.765,0.00196
8.77,0.0147
8.775,0.02646
8.78,0.03822
8.785,0.02058
8.79,0.00294
8.795,-0.0147
8.8,-0.02058
8.805,-0.02646
8.81,-0.03234
8.815,-0.03822
8.82,-0.0343
8.825,-0.03038
8.83,-0.02646
8.835,-0.02156
8.84,-0.01764
8.845,-0.01372
8.85,-0.0098
8.855,-0.0098
8.86,-0.0098
8.865,-0.0098
8.87,0.00588
8.875,0.02156
8.88,0.03724
8.885,0.05292
8.89,0.03038
8.895,0.00686
8.9,-0.01568
8.905,-0.03822
8.91,0.01274
8.915,0.06468
8.92,0.11564
8.925,0.16758
8.93,0.1274
8.935,0.08722
8.94,0.04704
8.945,0.00686
8.95,-0.03332
8.955,-0.0049
8.96,0.02352
8.965,0.05292
8.97,0.00686
8.975,-0.03822
8.98,-0.0833
8.985,-0.12936
8.99,-0.11368
8.995,-0.09898
9,-0.0833
9.005,-0.0686
9.01,-0.0539
9.015,-0.03822
9.02,-0.02352
9.025,-0.00784
9.03,0.00686
9.035,0.02254
9.04,0.03724
9.045,0.05292
9.05,-0.0147
9.055,-0.08134
9.06,-0.14798
9.065,-0.12348
9.07,-0.09996
9.075,-0.07546
9.08,-0.05096
9.085,-0.02646
9.09,-0.00196
9.095,0.02254
9.1,0.04704
9.105,0.07154
9.11,0.09604
9.115,0.07252
9.12,0.04998
9.125,0.02744
9.13,0.0049
9.135,-0.01764
9.14,-0.04116
9.145,-0.0637
9.15,-0.08624
9.155,-0.07546
9.16,-0.06468
9.165,-0.0539
9.17,-0.04312
9.175,-0.0196
9.18,0.0049
9.185,0.02842
9.19,0.05292
9.195,0.07644
9.2,0.10094
9.205,0.12446
9.21,0.14798
9.215,0.1421
9.22,0.13622
9.225,0.13034
9.23,0.12446
9.235,0.09604
9.24,0.0686
9.245,0.04018
9.25,0.01176
9.255,-0.01568
9.26,-0.0441
9.265,-0.07252
9.27,-0.10094
9.275,-0.0441
9.28,0.01274
9.285,0.0686
9.29,0.12544
9.295,0.18228
9.3,0.12642
9.305,0.07056
9.31,0.0147
9.315,0.02548
9.32,0.03626
9.325,0.04802
9.33,-0.00588
9.335,-0.05978
9.34,-0.11368
9.345,-0.16758
9.35,-0.12348
9.355,-0.07938
9.36,-0.03528
9.365,0.00882
9.37,0.05292
9.375,0.0147
9.38,-0.02352
9.385,-0.06174
9.39,-0.10094
9.395,-0.13916
9.4,-0.17738
9.405,-0.06468
9.41,0.04802
9.415,0.16072
9.42,0.27244
9.425,0.21364
9.43,0.15484
9.435,0.09604
9.44,0.03626
9.445,-0.02254
9.45,-0.08134
9.455,-0.00196
9.46,0.0784
9.465,0.15778
9.47,0.12936
9.475,0.10094
9.48,0.07154
9.485,0.04312
9.49,0.0147
9.495,-0.0147
9.5,-0.04312
9.505,-0.0539
9.51,-0.06566
9.515,-0.07644
9.52,-0.03332
9.525,0.0098
9.53,0.05292
9.535,0.00686
9.54,-0.04018
9.545,-0.08624
9.55,-0.07448
9.555,-0.06272
9.56,-0.05194
9.565,-0.04018
9.57,-0.02842
9.575,0.049
9.58,0.1274
9.585,0.2058
9.59,0.12642
9.595,0.04606
9.6,-0.03332
9.605,-0.11662
9.61,-0.19894
9.615,-0.28224
9.62,-0.24892
9.625,-0.2156
9.63,-0.18228
9.635,-0.10486
9.64,-0.02842
9.645,0.04802
9.65,0.07056
9.655,0.09408
9.66,0.11662
9.665,0.14014
9.67,0.16268
9.675,0.14798
9.68,0.13426
9.685,0.11956
9.69,0.05978
9.695,0
9.7,-0.05978
9.705,-0.11956
9.71,-0.10584
9.715,-0.0931
9.72,-0.07938
9.725,-0.06566
9.73,-0.05292
9.735,-0.1225
9.74,-0.1911
9.745,-0.26068
9.75,-0.33026
9.755,-0.25578
9.76,-0.18228
9.765,-0.1078
9.77,-0.03332
9.775,0.04508
9.78,0.1225
9.785,0.2009
9.79,0.16366
9.795,0.1274
9.8,0.09016
9.805,0.05292
9.81,0.01666
9.815,-0.02058
9.82,-0.05782
9.825,-0.06272
9.83,-0.0686
9.835,-0.0735
9.84,-0.07938
9.845,-0.08428
9.85,-0.09016
9.855,-0.09506
9.86,-0.10094
9.865,-0.05096
9.87,-0.00196
9.875,0.04802
9.88,0.0441
9.885,0.04116
9.89,0.03724
9.895,0.03332
9.9,0.0735
9.905,0.11368
9.91,0.15288
9.915,0.12838
9.92,0.1029
9.925,0.07742
9.93,0.05292
9.935,0.00784
9.94,-0.03626
9.945,-0.08134
9.95,-0.10682
9.955,-0.13132
9.96,-0.1568
9.965,-0.18228
9.97,-0.18032
9.975,-0.17934
9.98,-0.17836
9.985,-0.17738
9.99,-0.1323
9.995,-0.08624
10,-0.04116
10.005,0.00392
10.01,0.049
10.015,0.09408
10.02,0.13916
10.025,0.18424
10.03,0.22932
10.035,0.18032
10.04,0.13034
10.045,0.08036
10.05,0.03136
10.055,-0.01862
10.06,-0.0686
10.065,-0.1176
10.07,-0.16758
10.075,-0.10388
10.08,-0.04116
10.085,0.02254
10.09,0.08624
10.095,0.07056
10.1,0.05586
10.105,0.04018
10.11,0.02548
10.115,0.0098
10.12,-0.0049
10.125,-0.02058
10.13,-0.03528
10.135,-0.05096
10.14,-0.06566
10.145,-0.08134
10.15,-0.03136
10.155,0.0196
10.16,0.06958
10.165,0.11956
10.17,0.05488
10.175,-0.0098
10.18,-0.07448
10.185,-0.13916
10.19,-0.09604
10.195,-0.05292
10.2,-0.0098
10.205,0.03332
10.21,-0.03626
10.215,-0.10682
10.22,-0.17738
10.225,-0.1372
10.23,-0.09702
10.235,-0.05684
10.24,-0.01666
10.245,0.02352
10.25,0.0637
10.255,0.10388
10.26,0.14406
10.265,0.18424
10.27,0.22442
10.275,0.14994
10.28,0.07448
10.285,-0.00098
10.29,-0.07644
10.295,-0.07448
10.3,-0.07252
10.305,-0.07056
10.31,-0.0686
10.315,-0.06664
10.32,-0.06076
10.325,-0.05488
10.33,-0.049
10.335,-0.04312
10.34,0.03822
10.345,0.11956
10.35,0.2009
10.355,0.28224
10.36,0.21364
10.365,0.14504
10.37,0.07644
10.375,0
10.38,-0.07644
10.385,-0.02254
10.39,0.03234
10.395,0.08624
10.4,0.05782
10.405,0.03038
10.41,0.00196
10.415,-0.02548
10.42,-0.0539
10.425,-0.08134
10.43,-0.11956
10.435,-0.15778
10.44,-0.196
10.445,-0.15288
10.45,-0.10976
10.455,-0.06664
10.46,-0.02352
10.465,-0.05096
10.47,-0.07742
10.475,-0.10388
10.48,-0.13132
10.485,-0.15778
10.49,-0.14798
10.495,-0.13916
10.5,-0.12936
10.505,-0.11956
10.51,-0.10682
10.515,-0.09408
10.52,-0.08134
10.525,-0.0588
10.53,-0.03626
10.535,-0.0147
10.54,-0.0686
10.545,-0.1225
10.55,-0.17738
10.555,-0.08918
10.56,-0.00196
10.565,0.08624
10.57,0.17346
10.575,0.26166
10.58,0.34888
10.585,0.30772
10.59,0.26656
10.595,0.22442
10.6,0.196
10.605,0.16758
10.61,0.13916
10.615,0.15778
10.62,0.17738
10.625,0.196
10.63,0.2156
10.635,0.23422
10.64,0.15778
10.645,0.08134
10.65,0.0049
10.655,-0.07154
10.66,-0.14798
10.665,-0.19306
10.67,-0.23716
10.675,-0.28126
10.68,-0.32536
10.685,-0.3185
10.69,-0.31164
10.695,-0.30576
10.7,-0.2989
10.705,-0.29204
10.71,-0.34888
10.715,-0.4067
10.72,-0.46452
10.725,-0.4067
10.73,-0.34888
10.735,-0.29204
10.74,-0.12054
10.745,0.04998
10.75,0.22148
10.755,0.392
10.76,0.52626
10.765,0.66052
10.77,0.79478
10.775,0.7693
10.78,0.74284
10.785,0.71736
10.79,0.56154
10.795,0.40474
10.8,0.24892
10.805,0.1176
10.81,-0.0147
10.815,0.11172
10.82,0.23814
10.825,0.36358
10.83,0.27244
10.835,0.0049
10.84,-0.26362
10.845,-0.13034
10.85,0.00196
10.855,0.13426
10.86,0.0539
10.865,-0.02744
10.87,-0.1078
10.875,-0.18816
10.88,-0.26852
10.885,-0.34888
10.89,-0.30674
10.895,-0.26362
10.9,-0.2205
10.905,-0.05782
10.91,0.10486
10.915,0.26754
10.92,0.43022
10.925,0.45374
10.93,0.47628
10.935,0.49882
10.94,0.52136
10.945,0.61544
10.95,0.70952
10.955,0.8036
10.96,0.75362
10.965,0.70364
10.97,0.46942
10.975,0.23422
10.98,0
10.985,-0.23422
10.99,-0.46942
10.995,-0.46452
11,-0.45962
11.005,-0.45472
11.01,-0.54586
11.015,-0.63602
11.02,-0.54194
11.025,-0.44786
11.03,-0.3528
11.035,-0.25872
11.04,-0.27832
11.045,-0.2989
11.05,-0.3185
11.055,-0.33908
11.06,-0.35868
11.065,-0.34888
11.07,-0.34006
11.075,-0.14798
11.08,0.04312
11.085,0.34692
11.09,0.65072
11.095,0.65366
11.1,0.65758
11.105,0.66052
11.11,0.57428
11.115,0.48804
11.12,0.4018
11.125,0.31556
11.13,0.13916
11.135,-0.03822
11.14,-0.2156
11.145,-0.3969
11.15,-0.57918
11.155,-0.58212
11.16,-0.58506
11.165,-0.58898
11.17,-0.81144
11.175,-1.0339
11.18,-0.8183
11.185,-0.6027
11.19,-0.38808
11.195,-0.17248
11.2,0.11662
11.205,0.40474
11.21,0.69384
11.215,0.97902
11.22,1.2632
11.225,1.2132
11.23,1.1633
11.235,0.92904
11.24,0.6958
11.245,0.46256
11.25,0.22932
11.255,0.07448
11.26,-0.08134
11.265,-0.00686
11.27,0.0686
11.275,0.14308
11.28,0.14798
11.285,0.15288
11.29,0.15778
11.295,-0.02548
11.3,-0.20874
11.305,-0.392
11.31,-0.32536
11.315,0.0098
11.32,0.34496
11.325,0.35868
11.33,0.1029
11.335,-0.15288
11.34,-0.23422
11.345,-0.31556
11.35,-0.29204
11.355,-0.26754
11.36,-0.24402
11.365,-0.2205
11.37,-0.36554
11.375,-0.51058
11.38,-0.65562
11.385,-0.64876
11.39,-0.64092
11.395,-0.42826
11.4,-0.21462
11.405,-0.00098
11.41,0.21266
11.415,0.4263
11.42,0.53116
11.425,0.63602
11.43,0.57918
11.435,0.52136
11.44,0.46452
11.445,0.4067
11.45,0.76342
11.455,1.1201
11.46,1.2201
11.465,0.86926
11.47,0.51744
11.475,0.1666
11.48,-0.18424
11.485,-0.53606
11.49,-0.8183
11.495,-1.1005
11.5,-1.3828
11.505,-1.4808
11.51,-1.5788
11.515,-1.4641
11.52,-1.3495
11.525,-1.42
11.53,-1.4906
11.535,-1.5621
11.54,-1.6327
11.545,-1.7032
11.55,-1.4837
11.555,-1.2632
11.56,-0.90454
11.565,-0.54586
11.57,-0.343
11.575,-0.14112
11.58,0.06076
11.585,0.26362
11.59,0.31556
11.595,0.1617
11.6,0.00686
11.605,-0.147
11.61,-0.30184
11.615,-0.41748
11.62,-0.53312
11.625,-0.64974
11.63,-0.76538
11.635,-0.70658
11.64,-0.6468
11.645,-0.58702
11.65,-0.52822
11.655,-0.46844
11.66,-0.40866
11.665,-0.34888
11.67,-0.12446
11.675,0.10094
11.68,0.20776
11.685,0.31458
11.69,0.4214
11.695,0.58114
11.7,0.74186
11.705,0.77028
11.71,0.5341
11.715,0.29792
11.72,0.06174
11.725,0.2107
11.73,0.35868
11.735,0.50764
11.74,0.4459
11.745,0.38514
11.75,0.32438
11.755,0.26362
11.76,0.4263
11.765,0.58898
11.77,0.75166
11.775,0.63308
11.78,0.5145
11.785,0.39592
11.79,0.27734
11.795,0.27538
11.8,0.27244
11.805,0.1127
11.81,-0.04802
11.815,-0.20776
11.82,-0.36848
11.825,-0.23912
11.83,-0.10976
11.835,0.0196
11.84,0.13916
11.845,0.25872
11.85,0.37828
11.855,0.44296
11.86,0.50862
11.865,0.5733
11.87,0.63798
11.875,0.70364
11.88,0.5978
11.885,0.49294
11.89,0.10192
11.895,-0.2891
11.9,-0.67914
11.905,-0.91924
11.91,-1.1584
11.915,-1.2201
11.92,-1.0525
11.925,-0.62426
11.93,-0.196
11.935,0.03822
11.94,0.06664
11.945,0.09604
11.95,0.12446
11.955,0.26656
11.96,0.40866
11.965,0.55076
11.97,0.55958
11.975,0.47334
11.98,0.36358
11.985,0.25382
11.99,0.25578
11.995,0.25872
12,0.26068
12.005,0.26362
12.01,0.23422
12.015,0.2058
12.02,0.31164
12.025,0.41748
12.03,0.5243
12.035,0.63014
12.04,0.73598
12.045,0.84182
12.05,0.735
12.055,0.62818
12.06,0.52136
12.065,0.41454
12.07,0.30772
12.075,0.2009
12.08,0.0147
12.085,-0.17248
12.09,-0.35868
12.095,-0.54586
12.1,-0.64386
12.105,-0.74186
12.11,-0.69482
12.115,-0.64778
12.12,-0.60074
12.125,-0.5537
12.13,-0.50764
12.135,-0.4606
12.14,-0.41356
12.145,-0.36652
12.15,-0.31948
12.155,-0.27244
12.16,-0.13132
12.165,0.01078
12.17,0.15288
12.175,0.294
12.18,0.4361
12.185,0.5782
12.19,0.71932
12.195,0.86142
12.2,0.91924
12.205,0.97608
12.21,1.0339
12.215,0.98588
12.22,0.93786
12.225,0.88984
12.23,0.5978
12.235,0.30674
12.24,0.0147
12.245,-0.22932
12.25,-0.47334
12.255,-0.55468
12.26,-0.63602
12.265,-1.1054
12.27,-1.5739
12.275,-1.7228
12.28,-1.4034
12.285,-1.0849
12.29,-0.76538
12.295,-0.67424
12.3,-0.58408
12.305,-0.29988
12.31,-0.01568
12.315,0.26754
12.32,0.41846
12.325,0.56938
12.33,0.55272
12.335,0.53606
12.34,0.75166
12.345,0.96628
12.35,1.1819
12.355,1.2573
12.36,1.3318
12.365,1.4073
12.37,1.4818
12.375,1.5572
12.38,1.6317
12.385,1.5004
12.39,1.3681
12.395,1.1054
12.4,0.84182
12.405,0.57918
12.41,0.31556
12.415,0.38318
12.42,0.70854
12.425,1.0339
12.43,1.0476
12.435,0.67914
12.44,0.15778
12.445,-0.36358
12.45,-0.65856
12.455,-0.95354
12.46,-1.2485
12.465,-1.5484
12.47,-1.8473
12.475,-1.8738
12.48,-1.8992
12.485,-1.7101
12.49,-1.52
12.495,-1.3299
12.5,-1.223
12.505,-1.1152
12.51,-0.72128
12.515,-0.32732
12.52,0.06664
12.525,0.18228
12.53,0.29694
12.535,0.25578
12.54,0.2156
12.545,0.44982
12.55,0.68404
12.555,0.91924
12.56,0.9065
12.565,0.89474
12.57,0.7056
12.575,0.51646
12.58,0.32732
12.585,0.13916
12.59,-0.0784
12.595,-0.29498
12.6,-0.51156
12.605,-0.67228
12.61,-0.833
12.615,-0.7203
12.62,-0.6076
12.625,-0.31948
12.63,-0.03038
12.635,0.25872
12.64,0.38612
12.645,0.51352
12.65,0.64092
12.655,0.50764
12.66,0.05292
12.665,-0.63406
12.67,-1.321
12.675,-1.7993
12.68,-1.8992
12.685,-1.7052
12.69,-1.5102
12.695,-1.3152
12.7,-1.1201
12.705,-0.51156
12.71,0.392
12.715,1.2965
12.72,2.0051
12.725,2.3255
12.73,2.2295
12.735,1.8953
12.74,1.5602
12.745,1.419
12.75,1.2779
12.755,0.95256
12.76,0.39004
12.765,-0.17248
12.77,-0.56448
12.775,-0.64092
12.78,-0.71736
12.785,-0.66052
12.79,-0.6027
12.795,-0.79086
12.8,-0.97902
12.805,-1.1672
12.81,-1.6983
12.815,-1.962
12.82,-1.7199
12.825,-1.4788
12.83,-1.517
12.835,-1.5553
12.84,-1.4837
12.845,-1.0427
12.85,-0.6027
12.855,-0.16268
12.86,0.10976
12.865,0.11956
12.87,-0.07448
12.875,-0.26754
12.88,-0.25872
12.885,-0.0147
12.89,0.22932
12.895,0.47334
12.9,0.71736
12.905,0.88886
12.91,1.0604
12.915,1.2319
12.92,1.4034
12.925,1.5739
12.93,1.4906
12.935,1.4073
12.94,1.1652
12.945,0.92316
12.95,0.42826
12.955,-0.06664
12.96,-0.23912
12.965,0.05978
12.97,0.35868
12.975,0.48314
12.98,0.42042
12.985,0.35672
12.99,0.294
12.995,0.2303
13,0.16758
13.005,0.24206
13.01,0.31556
13.015,0.13034
13.02,-0.05488
13.025,-0.2401
13.03,-0.4263
13.035,-0.49784
13.04,-0.56938
13.045,-0.51842
13.05,-0.46746
13.055,-0.4165
13.06,-0.46452
13.065,-0.51156
13.07,-0.29988
13.075,-0.0882
13.08,0.12446
13.085,0.28714
13.09,0.44982
13.095,0.6125
13.1,0.61936
13.105,0.62524
13.11,0.6321
13.115,0.5292
13.12,0.42728
13.125,0.32536
13.13,-0.05978
13.135,-0.44492
13.14,-0.83006
13.145,-1.2152
13.15,-1.3299
13.155,-1.1437
13.16,-0.74186
13.165,-0.34006
13.17,0.06174
13.175,0.37534
13.18,0.68894
13.185,0.76048
13.19,0.49588
13.195,0.23128
13.2,-0.03332
13.205,-0.049
13.21,-0.06468
13.215,-0.08036
13.22,-0.09604
13.225,-0.30184
13.23,-0.50764
13.235,-0.52626
13.24,-0.54586
13.245,-0.56448
13.25,-0.58408
13.255,-0.6027
13.26,-0.6223
13.265,-0.64092
13.27,-0.49784
13.275,-0.35378
13.28,-0.07154
13.285,0.2107
13.29,0.49294
13.295,0.77518
13.3,1.0574
13.305,0.96138
13.31,0.63112
13.315,0.29988
13.32,-0.03136
13.325,-0.36162
13.33,-0.69286
13.335,-1.0241
13.34,-1.0045
13.345,-0.71442
13.35,-0.42434
13.355,-0.13426
13.36,0.31752
13.365,0.7693
13.37,1.2201
13.375,1.3926
13.38,1.2711
13.385,1.1495
13.39,1.027
13.395,0.90552
13.4,0.784
13.405,0.66248
13.41,0.54096
13.415,0.58016
13.42,0.62034
13.425,0.66052
13.43,0.71344
13.435,0.76538
13.44,0.63994
13.445,0.5145
13.45,0.38906
13.455,0.26362
13.46,0.49098
13.465,0.71932
13.47,0.94766
13.475,0.98784
13.48,1.029
13.485,0.83692
13.49,0.41454
13.495,-0.00784
13.5,-0.43022
13.505,-0.66738
13.51,-0.90454
13.515,-1.0349
13.52,-1.1662
13.525,-1.2965
13.53,-1.3259
13.535,-1.0525
13.54,-0.78008
13.545,-0.50764
13.55,-0.43708
13.555,-0.36652
13.56,-0.29596
13.565,-0.22442
13.57,-0.26166
13.575,-0.2989
13.58,-0.33614
13.585,-0.37338
13.59,-0.25676
13.595,-0.14014
13.6,-0.02352
13.605,0.0882
13.61,0.2009
13.615,0.26558
13.62,0.33026
13.625,0.6272
13.63,0.92316
13.635,1.2201
13.64,1.2838
13.645,1.3475
13.65,1.4112
13.655,1.3446
13.66,1.2779
13.665,1.0643
13.67,0.85162
13.675,0.63896
13.68,0.4263
13.685,0.24402
13.69,0.06174
13.695,-0.11956
13.7,-0.30184
13.705,-0.77518
13.71,-1.2485
13.715,-1.8424
13.72,-2.2207
13.725,-1.9522
13.73,-1.0672
13.735,0.05292
13.74,0.96628
13.745,1.5317
13.75,1.766
13.755,1.5984
13.76,0.98588
13.765,0.24402
13.77,-0.49784
13.775,-0.87318
13.78,-1.2485
13.785,-1.3299
13.79,-1.0574
13.795,-0.35966
13.8,0.33712
13.805,1.0349
13.81,1.7326
13.815,2.0051
13.82,1.9237
13.825,1.57
13.83,1.2152
13.835,0.7644
13.84,0.31262
13.845,-0.13916
13.85,-0.4116
13.855,-0.68404
13.86,-0.6174
13.865,-0.36652
13.87,-0.11466
13.875,0.02842
13.88,-0.14798
13.885,-0.48608
13.89,-0.8232
13.895,-0.69384
13.9,-0.56448
13.905,-0.28518
13.91,-0.00686
13.915,0.27244
13.92,0.35378
13.925,0.1911
13.93,-0.2646
13.935,-0.72128
13.94,-1.177
13.945,-1.6131
13.95,-1.7895
13.955,-1.5984
13.96,-1.4073
13.965,-1.129
13.97,-0.85162
13.975,-0.57428
13.98,-0.29694
13.985,-0.0196
13.99,0.01666
13.995,0.05292
14,-0.18228
14.005,-0.4165
14.01,-0.78008
14.015,-1.1437
14.02,-1.2946
14.025,-1.4455
14.03,-1.3328
14.035,-1.2201
14.04,-0.9065
14.045,-0.5929
14.05,0.05096
14.055,0.6958
14.06,1.3397
14.065,1.665
14.07,1.6631
14.075,1.6601
14.08,1.5406
14.085,1.421
14.09,1.3014
14.095,1.1819
14.1,1.0623
14.105,0.85162
14.11,0.3577
14.115,-0.1372
14.12,-0.6321
14.125,-0.79478
14.13,-0.95746
14.135,-0.833
14.14,-0.70854
14.145,-0.4214
14.15,-0.33516
14.155,-0.53802
14.16,-0.74186
14.165,-0.3283
14.17,0.08428
14.175,0.49784
14.18,0.65562
14.185,0.58506
14.19,0.51548
14.195,0.44492
14.2,0.43806
14.205,0.43022
14.21,0.08624
14.215,-0.25872
14.22,-0.62426
14.225,-0.99078
14.23,-0.99764
14.235,-1.0045
14.24,-0.81144
14.245,-0.61936
14.25,-0.4263
14.255,-0.392
14.26,-0.35868
14.265,-0.32536
14.27,-0.29204
14.275,-0.11368
14.28,0.0637
14.285,0.24206
14.29,0.42042
14.295,0.5978
14.3,0.833
14.305,1.0672
14.31,1.0388
14.315,1.0094
14.32,0.98098
14.325,0.95256
14.33,0.82222
14.335,0.69188
14.34,0.56154
14.345,0.43022
14.35,0.4018
14.355,0.37338
14.36,0.34496
14.365,0.31556
14.37,0.28714
14.375,0.0588
14.38,-0.16954
14.385,-0.3969
14.39,-0.36358
14.395,-0.33026
14.4,-0.15092
14.405,0.02842
14.41,0.20776
14.415,0.38808
14.42,0.58016
14.425,0.77322
14.43,0.96628
14.435,0.99666
14.44,1.027
14.445,1.0574
14.45,1.0153
14.455,0.97412
14.46,0.93198
14.465,0.88984
14.47,0.62818
14.475,0.36554
14.48,0.1029
14.485,-0.15876
14.49,-0.4214
14.495,-0.58212
14.5,-0.74284
14.505,-0.90454
14.51,-0.88494
14.515,-0.86632
14.52,-0.72618
14.525,-0.58506
14.53,-0.44492
14.535,-0.30478
14.54,-0.16464
14.545,-0.02352
14.55,-0.00784
14.555,0.00784
14.56,0.02352
14.565,-0.09702
14.57,-0.21756
14.575,-0.3381
14.58,-0.45864
14.585,-0.57918
14.59,-0.47236
14.595,-0.36554
14.6,-0.25872
14.605,-0.2646
14.61,-0.27048
14.615,-0.27636
14.62,-0.28224
14.625,-0.25872
14.63,-0.23422
14.635,-0.4116
14.64,-0.58898
14.645,-0.81242
14.65,-1.0359
14.655,-1.2593
14.66,-1.4837
14.665,-1.6464
14.67,-1.8091
14.675,-1.763
14.68,-1.7179
14.685,-1.4239
14.69,-1.129
14.695,-0.73892
14.7,-0.34888
14.705,-0.21364
14.71,-0.0784
14.715,0.05782
14.72,0.40474
14.725,0.75264
14.73,1.1005
14.735,1.4259
14.74,1.7513
14.745,2.0766
14.75,2.2609
14.755,2.4451
14.76,2.4235
14.765,2.402
14.77,2.1403
14.775,1.8787
14.78,1.617
14.785,1.5249
14.79,1.4328
14.795,1.3397
14.8,1.0172
14.805,0.6958
14.81,0.37338
14.815,0.05096
14.82,-0.27146
14.825,-0.5929
14.83,-0.8134
14.835,-1.0339
14.84,-1.0574
14.845,-0.8281
14.85,-1.3877
14.855,-2.3638
14.86,-2.5509
14.865,-2.1697
14.87,-1.7895
14.875,-1.5856
14.88,-1.3818
14.885,-1.177
14.89,-0.78988
14.895,-0.11466
14.9,0.735
14.905,1.5837
14.91,2.0619
14.915,2.0884
14.92,2.1148
14.925,1.96
14.93,1.8042
14.935,1.5239
14.94,1.2446
14.945,1.275
14.95,1.3063
14.955,1.029
14.96,0.57624
14.965,0.12446
14.97,-0.2156
14.975,-0.55468
14.98,-1.0604
14.985,-1.5651
14.99,-1.8424
14.995,-1.6317
15,-1.0388
15.005,-0.44492
15.01,-1.0192
15.015,-2.1011
15.02,-2.5117
15.025,-2.4137
15.03,-2.3157
15.035,-2.3206
15.04,-2.3255
15.045,-1.6601
15.05,-0.99568
15.055,-0.33026
15.06,0.50568
15.065,1.3416
15.07,2.1776
15.075,2.8136
15.08,3.1242
15.085,3.0047
15.09,2.4667
15.095,1.9286
15.1,1.5837
15.105,1.9041
15.11,2.6744
15.115,3.0429
15.12,2.5745
15.125,1.6464
15.13,0.71736
15.135,0.43218
15.14,0.14602
15.145,-0.14014
15.15,-0.4263
15.155,-0.98392
15.16,-1.5425
15.165,-2.1011
15.17,-2.2589
15.175,-1.9669
15.18,-1.2515
15.185,-0.53606
15.19,-0.02352
15.195,0.0049
